,image,subject,scanner,type,view
1083,orig/s02-bas-si-prisma-4-t1se-20140518/s02-bas-si-prisma-4-t1se-20140518_z.png,s02,bas-prisma-t1se,orig,Axial
1084,orig/s02-bas-si-prisma-4-t1se-20140518/s02-bas-si-prisma-4-t1se-20140518_y.png,s02,bas-prisma-t1se,orig,Coronal
1085,orig/s02-bas-si-prisma-4-t1se-20140518/s02-bas-si-prisma-4-t1se-20140518_x.png,s02,bas-prisma-t1se,orig,Sagittal
1086,orig/s10-mil-ph-intera-501-mprage-20140514/s10-mil-ph-intera-501-mprage-20140514_y.png,s10,mil-intera-mprage,orig,Coronal
1087,orig/s10-mil-ph-intera-501-mprage-20140514/s10-mil-ph-intera-501-mprage-20140514_x.png,s10,mil-intera-mprage,orig,Sagittal
1088,orig/s10-mil-ph-intera-501-mprage-20140514/s10-mil-ph-intera-501-mprage-20140514_z.png,s10,mil-intera-mprage,orig,Axial
1089,orig/s06-bas-si-skyra-6-mprage-20140518/s06-bas-si-skyra-6-mprage-20140518_y.png,s06,bas-skyra-mprage,orig,Coronal
1090,orig/s06-bas-si-skyra-6-mprage-20140518/s06-bas-si-skyra-6-mprage-20140518_x.png,s06,bas-skyra-mprage,orig,Sagittal
1091,orig/s06-bas-si-skyra-6-mprage-20140518/s06-bas-si-skyra-6-mprage-20140518_z.png,s06,bas-skyra-mprage,orig,Axial
1092,orig/s04-bas-si-skyra-10-t1se-20140518/s04-bas-si-skyra-10-t1se-20140518_x.png,s04,bas-skyra-t1se,orig,Sagittal
1093,orig/s04-bas-si-skyra-10-t1se-20140518/s04-bas-si-skyra-10-t1se-20140518_y.png,s04,bas-skyra-t1se,orig,Coronal
1094,orig/s04-bas-si-skyra-10-t1se-20140518/s04-bas-si-skyra-10-t1se-20140518_z.png,s04,bas-skyra-t1se,orig,Axial
1095,orig/s02-ber-si-sonata-5-mprage-20140520/s02-ber-si-sonata-5-mprage-20140520_x.png,s02,ber-sonata-mprage,orig,Sagittal
1096,orig/s02-ber-si-sonata-5-mprage-20140520/s02-ber-si-sonata-5-mprage-20140520_y.png,s02,ber-sonata-mprage,orig,Coronal
1097,orig/s02-ber-si-sonata-5-mprage-20140520/s02-ber-si-sonata-5-mprage-20140520_z.png,s02,ber-sonata-mprage,orig,Axial
1098,orig/s02-mil-ph-intera-1001-mprage-20140510/s02-mil-ph-intera-1001-mprage-20140510_y.png,s02,mil-intera-mprage,orig,Coronal
1099,orig/s02-mil-ph-intera-1001-mprage-20140510/s02-mil-ph-intera-1001-mprage-20140510_x.png,s02,mil-intera-mprage,orig,Sagittal
1100,orig/s02-mil-ph-intera-1001-mprage-20140510/s02-mil-ph-intera-1001-mprage-20140510_z.png,s02,mil-intera-mprage,orig,Axial
1101,orig/s01-bas-si-skyra-16-mprage-20140518/s01-bas-si-skyra-16-mprage-20140518_y.png,s01,bas-skyra-mprage,orig,Coronal
1102,orig/s01-bas-si-skyra-16-mprage-20140518/s01-bas-si-skyra-16-mprage-20140518_x.png,s01,bas-skyra-mprage,orig,Sagittal
1103,orig/s01-bas-si-skyra-16-mprage-20140518/s01-bas-si-skyra-16-mprage-20140518_z.png,s01,bas-skyra-mprage,orig,Axial
1104,orig/s00-ber-si-triotim-5-mprage_r01-20140520/s00-ber-si-triotim-5-mprage_r01-20140520_z.png,s00,ber-triotim-mprage,orig,Axial
1105,orig/s00-ber-si-triotim-5-mprage_r01-20140520/s00-ber-si-triotim-5-mprage_r01-20140520_y.png,s00,ber-triotim-mprage,orig,Coronal
1106,orig/s00-ber-si-triotim-5-mprage_r01-20140520/s00-ber-si-triotim-5-mprage_r01-20140520_x.png,s00,ber-triotim-mprage,orig,Sagittal
1107,orig/s06-osl-ge-signa-7-fspgr-20140522/s06-osl-ge-signa-7-fspgr-20140522_x.png,s06,osl-signa-fspgr,orig,Sagittal
1108,orig/s06-osl-ge-signa-7-fspgr-20140522/s06-osl-ge-signa-7-fspgr-20140522_y.png,s06,osl-signa-fspgr,orig,Coronal
1109,orig/s06-osl-ge-signa-7-fspgr-20140522/s06-osl-ge-signa-7-fspgr-20140522_z.png,s06,osl-signa-fspgr,orig,Axial
1110,orig/s06-bas-si-avanto-13-mprage-20140518/s06-bas-si-avanto-13-mprage-20140518_z.png,s06,bas-avanto-mprage,orig,Axial
1111,orig/s06-bas-si-avanto-13-mprage-20140518/s06-bas-si-avanto-13-mprage-20140518_y.png,s06,bas-avanto-mprage,orig,Coronal
1112,orig/s06-bas-si-avanto-13-mprage-20140518/s06-bas-si-avanto-13-mprage-20140518_x.png,s06,bas-avanto-mprage,orig,Sagittal
1113,orig/s06-bas-si-avanto-6-mprage-20140518/s06-bas-si-avanto-6-mprage-20140518_z.png,s06,bas-avanto-mprage,orig,Axial
1114,orig/s06-bas-si-avanto-6-mprage-20140518/s06-bas-si-avanto-6-mprage-20140518_x.png,s06,bas-avanto-mprage,orig,Sagittal
1115,orig/s06-bas-si-avanto-6-mprage-20140518/s06-bas-si-avanto-6-mprage-20140518_y.png,s06,bas-avanto-mprage,orig,Coronal
1116,orig/s02-bas-si-prisma-7-mprage-20140518/s02-bas-si-prisma-7-mprage-20140518_z.png,s02,bas-prisma-mprage,orig,Axial
1117,orig/s02-bas-si-prisma-7-mprage-20140518/s02-bas-si-prisma-7-mprage-20140518_x.png,s02,bas-prisma-mprage,orig,Sagittal
1118,orig/s02-bas-si-prisma-7-mprage-20140518/s02-bas-si-prisma-7-mprage-20140518_y.png,s02,bas-prisma-mprage,orig,Coronal
1119,orig/s00-mil-ph-intera-401-sense-20140514/s00-mil-ph-intera-401-sense-20140514_x.png,s00,mil-intera-sense,orig,Sagittal
1120,orig/s00-mil-ph-intera-401-sense-20140514/s00-mil-ph-intera-401-sense-20140514_y.png,s00,mil-intera-sense,orig,Coronal
1121,orig/s00-mil-ph-intera-401-sense-20140514/s00-mil-ph-intera-401-sense-20140514_z.png,s00,mil-intera-sense,orig,Axial
1122,orig/s03-bas-si-prisma-7-mprage-20140518/s03-bas-si-prisma-7-mprage-20140518_z.png,s03,bas-prisma-mprage,orig,Axial
1123,orig/s03-bas-si-prisma-7-mprage-20140518/s03-bas-si-prisma-7-mprage-20140518_x.png,s03,bas-prisma-mprage,orig,Sagittal
1124,orig/s03-bas-si-prisma-7-mprage-20140518/s03-bas-si-prisma-7-mprage-20140518_y.png,s03,bas-prisma-mprage,orig,Coronal
1125,orig/s02-bas-si-skyra-10-t1se-20140518/s02-bas-si-skyra-10-t1se-20140518_y.png,s02,bas-skyra-t1se,orig,Coronal
1126,orig/s02-bas-si-skyra-10-t1se-20140518/s02-bas-si-skyra-10-t1se-20140518_x.png,s02,bas-skyra-t1se,orig,Sagittal
1127,orig/s02-bas-si-skyra-10-t1se-20140518/s02-bas-si-skyra-10-t1se-20140518_z.png,s02,bas-skyra-t1se,orig,Axial
1128,orig/s07-mil-ph-intera-1201-mprage-20140514/s07-mil-ph-intera-1201-mprage-20140514_x.png,s07,mil-intera-mprage,orig,Sagittal
1129,orig/s07-mil-ph-intera-1201-mprage-20140514/s07-mil-ph-intera-1201-mprage-20140514_y.png,s07,mil-intera-mprage,orig,Coronal
1130,orig/s07-mil-ph-intera-1201-mprage-20140514/s07-mil-ph-intera-1201-mprage-20140514_z.png,s07,mil-intera-mprage,orig,Axial
1131,orig/s00-bas-si-skyra-16-mprage-20140518/s00-bas-si-skyra-16-mprage-20140518_z.png,s00,bas-skyra-mprage,orig,Axial
1132,orig/s00-bas-si-skyra-16-mprage-20140518/s00-bas-si-skyra-16-mprage-20140518_x.png,s00,bas-skyra-mprage,orig,Sagittal
1133,orig/s00-bas-si-skyra-16-mprage-20140518/s00-bas-si-skyra-16-mprage-20140518_y.png,s00,bas-skyra-mprage,orig,Coronal
1134,orig/s02-bas-si-skyra-6-mprage-20140518/s02-bas-si-skyra-6-mprage-20140518_z.png,s02,bas-skyra-mprage,orig,Axial
1135,orig/s02-bas-si-skyra-6-mprage-20140518/s02-bas-si-skyra-6-mprage-20140518_x.png,s02,bas-skyra-mprage,orig,Sagittal
1136,orig/s02-bas-si-skyra-6-mprage-20140518/s02-bas-si-skyra-6-mprage-20140518_y.png,s02,bas-skyra-mprage,orig,Coronal
1137,orig/s11-sf-si-skyra-7-mprage-20140415/s11-sf-si-skyra-7-mprage-20140415_z.png,s11,sf-skyra-mprage,orig,Axial
1138,orig/s11-sf-si-skyra-7-mprage-20140415/s11-sf-si-skyra-7-mprage-20140415_x.png,s11,sf-skyra-mprage,orig,Sagittal
1139,orig/s11-sf-si-skyra-7-mprage-20140415/s11-sf-si-skyra-7-mprage-20140415_y.png,s11,sf-skyra-mprage,orig,Coronal
1140,orig/s03-ber-si-sonata-5-mprage-20140520/s03-ber-si-sonata-5-mprage-20140520_z.png,s03,ber-sonata-mprage,orig,Axial
1141,orig/s03-ber-si-sonata-5-mprage-20140520/s03-ber-si-sonata-5-mprage-20140520_y.png,s03,ber-sonata-mprage,orig,Coronal
1142,orig/s03-ber-si-sonata-5-mprage-20140520/s03-ber-si-sonata-5-mprage-20140520_x.png,s03,ber-sonata-mprage,orig,Sagittal
1143,orig/s09-osl-ge-signa-3-fspgr-20140521/s09-osl-ge-signa-3-fspgr-20140521_x.png,s09,osl-signa-fspgr,orig,Sagittal
1144,orig/s09-osl-ge-signa-3-fspgr-20140521/s09-osl-ge-signa-3-fspgr-20140521_y.png,s09,osl-signa-fspgr,orig,Coronal
1145,orig/s09-osl-ge-signa-3-fspgr-20140521/s09-osl-ge-signa-3-fspgr-20140521_z.png,s09,osl-signa-fspgr,orig,Axial
1146,orig/s04-bas-si-prisma-4-t1se-20140518/s04-bas-si-prisma-4-t1se-20140518_z.png,s04,bas-prisma-t1se,orig,Axial
1147,orig/s04-bas-si-prisma-4-t1se-20140518/s04-bas-si-prisma-4-t1se-20140518_y.png,s04,bas-prisma-t1se,orig,Coronal
1148,orig/s04-bas-si-prisma-4-t1se-20140518/s04-bas-si-prisma-4-t1se-20140518_x.png,s04,bas-prisma-t1se,orig,Sagittal
1149,orig/s10-ber-si-triotim-5-mprage_r01-20140520/s10-ber-si-triotim-5-mprage_r01-20140520_z.png,s10,ber-triotim-mprage,orig,Axial
1150,orig/s10-ber-si-triotim-5-mprage_r01-20140520/s10-ber-si-triotim-5-mprage_r01-20140520_y.png,s10,ber-triotim-mprage,orig,Coronal
1151,orig/s10-ber-si-triotim-5-mprage_r01-20140520/s10-ber-si-triotim-5-mprage_r01-20140520_x.png,s10,ber-triotim-mprage,orig,Sagittal
1152,orig/s02-ams-ge-discovery-8-fspgr-20140519/s02-ams-ge-discovery-8-fspgr-20140519_x.png,s02,ams-discovery-fspgr,orig,Sagittal
1153,orig/s02-ams-ge-discovery-8-fspgr-20140519/s02-ams-ge-discovery-8-fspgr-20140519_y.png,s02,ams-discovery-fspgr,orig,Coronal
1154,orig/s02-ams-ge-discovery-8-fspgr-20140519/s02-ams-ge-discovery-8-fspgr-20140519_z.png,s02,ams-discovery-fspgr,orig,Axial
1155,orig/s05-ber-si-triotim-5-mprage-20140520/s05-ber-si-triotim-5-mprage-20140520_z.png,s05,ber-triotim-mprage,orig,Axial
1156,orig/s05-ber-si-triotim-5-mprage-20140520/s05-ber-si-triotim-5-mprage-20140520_x.png,s05,ber-triotim-mprage,orig,Sagittal
1157,orig/s05-ber-si-triotim-5-mprage-20140520/s05-ber-si-triotim-5-mprage-20140520_y.png,s05,ber-triotim-mprage,orig,Coronal
1158,orig/s08-osl-ge-signa-3-fspgr-20140522/s08-osl-ge-signa-3-fspgr-20140522_x.png,s08,osl-signa-fspgr,orig,Sagittal
1159,orig/s08-osl-ge-signa-3-fspgr-20140522/s08-osl-ge-signa-3-fspgr-20140522_y.png,s08,osl-signa-fspgr,orig,Coronal
1160,orig/s08-osl-ge-signa-3-fspgr-20140522/s08-osl-ge-signa-3-fspgr-20140522_z.png,s08,osl-signa-fspgr,orig,Axial
1161,orig/s09-mil-ph-intera-401-sense-20140514/s09-mil-ph-intera-401-sense-20140514_z.png,s09,mil-intera-sense,orig,Axial
1162,orig/s09-mil-ph-intera-401-sense-20140514/s09-mil-ph-intera-401-sense-20140514_x.png,s09,mil-intera-sense,orig,Sagittal
1163,orig/s09-mil-ph-intera-401-sense-20140514/s09-mil-ph-intera-401-sense-20140514_y.png,s09,mil-intera-sense,orig,Coronal
1164,orig/s11-bas-si-avanto-22-mprage-20140518/s11-bas-si-avanto-22-mprage-20140518_y.png,s11,bas-avanto-mprage,orig,Coronal
1165,orig/s11-bas-si-avanto-22-mprage-20140518/s11-bas-si-avanto-22-mprage-20140518_x.png,s11,bas-avanto-mprage,orig,Sagittal
1166,orig/s11-bas-si-avanto-22-mprage-20140518/s11-bas-si-avanto-22-mprage-20140518_z.png,s11,bas-avanto-mprage,orig,Axial
1167,orig/s04-bas-si-avanto-7-mprage-20140518/s04-bas-si-avanto-7-mprage-20140518_z.png,s04,bas-avanto-mprage,orig,Axial
1168,orig/s04-bas-si-avanto-7-mprage-20140518/s04-bas-si-avanto-7-mprage-20140518_x.png,s04,bas-avanto-mprage,orig,Sagittal
1169,orig/s04-bas-si-avanto-7-mprage-20140518/s04-bas-si-avanto-7-mprage-20140518_y.png,s04,bas-avanto-mprage,orig,Coronal
1170,orig/s11-bas-si-skyra-19-t1se-20140518/s11-bas-si-skyra-19-t1se-20140518_z.png,s11,bas-skyra-t1se,orig,Axial
1171,orig/s11-bas-si-skyra-19-t1se-20140518/s11-bas-si-skyra-19-t1se-20140518_y.png,s11,bas-skyra-t1se,orig,Coronal
1172,orig/s11-bas-si-skyra-19-t1se-20140518/s11-bas-si-skyra-19-t1se-20140518_x.png,s11,bas-skyra-t1se,orig,Sagittal
1173,orig/s02-bas-si-avanto-14-t1se-20140518/s02-bas-si-avanto-14-t1se-20140518_x.png,s02,bas-avanto-t1se,orig,Sagittal
1174,orig/s02-bas-si-avanto-14-t1se-20140518/s02-bas-si-avanto-14-t1se-20140518_y.png,s02,bas-avanto-t1se,orig,Coronal
1175,orig/s02-bas-si-avanto-14-t1se-20140518/s02-bas-si-avanto-14-t1se-20140518_z.png,s02,bas-avanto-t1se,orig,Axial
1176,orig/s08-ber-si-triotim-5-mprage-20140520/s08-ber-si-triotim-5-mprage-20140520_z.png,s08,ber-triotim-mprage,orig,Axial
1177,orig/s08-ber-si-triotim-5-mprage-20140520/s08-ber-si-triotim-5-mprage-20140520_y.png,s08,ber-triotim-mprage,orig,Coronal
1178,orig/s08-ber-si-triotim-5-mprage-20140520/s08-ber-si-triotim-5-mprage-20140520_x.png,s08,ber-triotim-mprage,orig,Sagittal
1179,orig/s10-bas-si-avanto-6-mprage-20140518/s10-bas-si-avanto-6-mprage-20140518_z.png,s10,bas-avanto-mprage,orig,Axial
1180,orig/s10-bas-si-avanto-6-mprage-20140518/s10-bas-si-avanto-6-mprage-20140518_y.png,s10,bas-avanto-mprage,orig,Coronal
1181,orig/s10-bas-si-avanto-6-mprage-20140518/s10-bas-si-avanto-6-mprage-20140518_x.png,s10,bas-avanto-mprage,orig,Sagittal
1182,orig/s07-mil-ph-intera-1101-sense-20140514/s07-mil-ph-intera-1101-sense-20140514_y.png,s07,mil-intera-sense,orig,Coronal
1183,orig/s07-mil-ph-intera-1101-sense-20140514/s07-mil-ph-intera-1101-sense-20140514_x.png,s07,mil-intera-sense,orig,Sagittal
1184,orig/s07-mil-ph-intera-1101-sense-20140514/s07-mil-ph-intera-1101-sense-20140514_z.png,s07,mil-intera-sense,orig,Axial
1185,orig/s01-ber-si-triotim-5-mprage_r01-20140520/s01-ber-si-triotim-5-mprage_r01-20140520_z.png,s01,ber-triotim-mprage,orig,Axial
1186,orig/s01-ber-si-triotim-5-mprage_r01-20140520/s01-ber-si-triotim-5-mprage_r01-20140520_y.png,s01,ber-triotim-mprage,orig,Coronal
1187,orig/s01-ber-si-triotim-5-mprage_r01-20140520/s01-ber-si-triotim-5-mprage_r01-20140520_x.png,s01,ber-triotim-mprage,orig,Sagittal
1188,orig/s01-ber-si-sonata-5-mprage-20140520/s01-ber-si-sonata-5-mprage-20140520_z.png,s01,ber-sonata-mprage,orig,Axial
1189,orig/s01-ber-si-sonata-5-mprage-20140520/s01-ber-si-sonata-5-mprage-20140520_x.png,s01,ber-sonata-mprage,orig,Sagittal
1190,orig/s01-ber-si-sonata-5-mprage-20140520/s01-ber-si-sonata-5-mprage-20140520_y.png,s01,ber-sonata-mprage,orig,Coronal
1191,orig/s08-bas-si-prisma-4-t1se-20140518/s08-bas-si-prisma-4-t1se-20140518_z.png,s08,bas-prisma-t1se,orig,Axial
1192,orig/s08-bas-si-prisma-4-t1se-20140518/s08-bas-si-prisma-4-t1se-20140518_x.png,s08,bas-prisma-t1se,orig,Sagittal
1193,orig/s08-bas-si-prisma-4-t1se-20140518/s08-bas-si-prisma-4-t1se-20140518_y.png,s08,bas-prisma-t1se,orig,Coronal
1194,orig/s02-bas-si-skyra-16-mprage-20140518/s02-bas-si-skyra-16-mprage-20140518_y.png,s02,bas-skyra-mprage,orig,Coronal
1195,orig/s02-bas-si-skyra-16-mprage-20140518/s02-bas-si-skyra-16-mprage-20140518_x.png,s02,bas-skyra-mprage,orig,Sagittal
1196,orig/s02-bas-si-skyra-16-mprage-20140518/s02-bas-si-skyra-16-mprage-20140518_z.png,s02,bas-skyra-mprage,orig,Axial
1197,orig/s11-bas-si-avanto-8-mprage-20140518/s11-bas-si-avanto-8-mprage-20140518_z.png,s11,bas-avanto-mprage,orig,Axial
1198,orig/s11-bas-si-avanto-8-mprage-20140518/s11-bas-si-avanto-8-mprage-20140518_y.png,s11,bas-avanto-mprage,orig,Coronal
1199,orig/s11-bas-si-avanto-8-mprage-20140518/s11-bas-si-avanto-8-mprage-20140518_x.png,s11,bas-avanto-mprage,orig,Sagittal
1200,orig/s08-sf-si-skyra-7-mprage-20140327/s08-sf-si-skyra-7-mprage-20140327_y.png,s08,sf-skyra-mprage,orig,Coronal
1201,orig/s08-sf-si-skyra-7-mprage-20140327/s08-sf-si-skyra-7-mprage-20140327_x.png,s08,sf-skyra-mprage,orig,Sagittal
1202,orig/s08-sf-si-skyra-7-mprage-20140327/s08-sf-si-skyra-7-mprage-20140327_z.png,s08,sf-skyra-mprage,orig,Axial
1203,orig/s08-bas-si-avanto-19-mprage-20140518/s08-bas-si-avanto-19-mprage-20140518_z.png,s08,bas-avanto-mprage,orig,Axial
1204,orig/s08-bas-si-avanto-19-mprage-20140518/s08-bas-si-avanto-19-mprage-20140518_y.png,s08,bas-avanto-mprage,orig,Coronal
1205,orig/s08-bas-si-avanto-19-mprage-20140518/s08-bas-si-avanto-19-mprage-20140518_x.png,s08,bas-avanto-mprage,orig,Sagittal
1206,orig/s07-sf-si-skyra-7-mprage-20140325/s07-sf-si-skyra-7-mprage-20140325_z.png,s07,sf-skyra-mprage,orig,Axial
1207,orig/s07-sf-si-skyra-7-mprage-20140325/s07-sf-si-skyra-7-mprage-20140325_y.png,s07,sf-skyra-mprage,orig,Coronal
1208,orig/s07-sf-si-skyra-7-mprage-20140325/s07-sf-si-skyra-7-mprage-20140325_x.png,s07,sf-skyra-mprage,orig,Sagittal
1209,orig/s01-ber-si-triotim-5-mprage-20140520/s01-ber-si-triotim-5-mprage-20140520_y.png,s01,ber-triotim-mprage,orig,Coronal
1210,orig/s01-ber-si-triotim-5-mprage-20140520/s01-ber-si-triotim-5-mprage-20140520_x.png,s01,ber-triotim-mprage,orig,Sagittal
1211,orig/s01-ber-si-triotim-5-mprage-20140520/s01-ber-si-triotim-5-mprage-20140520_z.png,s01,ber-triotim-mprage,orig,Axial
1212,orig/s01-bas-si-prisma-7-mprage-20140518/s01-bas-si-prisma-7-mprage-20140518_z.png,s01,bas-prisma-mprage,orig,Axial
1213,orig/s01-bas-si-prisma-7-mprage-20140518/s01-bas-si-prisma-7-mprage-20140518_y.png,s01,bas-prisma-mprage,orig,Coronal
1214,orig/s01-bas-si-prisma-7-mprage-20140518/s01-bas-si-prisma-7-mprage-20140518_x.png,s01,bas-prisma-mprage,orig,Sagittal
1215,orig/s00-bas-si-prisma-7-mprage-20140518/s00-bas-si-prisma-7-mprage-20140518_y.png,s00,bas-prisma-mprage,orig,Coronal
1216,orig/s00-bas-si-prisma-7-mprage-20140518/s00-bas-si-prisma-7-mprage-20140518_x.png,s00,bas-prisma-mprage,orig,Sagittal
1217,orig/s00-bas-si-prisma-7-mprage-20140518/s00-bas-si-prisma-7-mprage-20140518_z.png,s00,bas-prisma-mprage,orig,Axial
1218,orig/s03-osl-ge-signa-3-fspgr-20140521/s03-osl-ge-signa-3-fspgr-20140521_x.png,s03,osl-signa-fspgr,orig,Sagittal
1219,orig/s03-osl-ge-signa-3-fspgr-20140521/s03-osl-ge-signa-3-fspgr-20140521_y.png,s03,osl-signa-fspgr,orig,Coronal
1220,orig/s03-osl-ge-signa-3-fspgr-20140521/s03-osl-ge-signa-3-fspgr-20140521_z.png,s03,osl-signa-fspgr,orig,Axial
1221,orig/s03-bas-si-avanto-21-mprage-20140518/s03-bas-si-avanto-21-mprage-20140518_x.png,s03,bas-avanto-mprage,orig,Sagittal
1222,orig/s03-bas-si-avanto-21-mprage-20140518/s03-bas-si-avanto-21-mprage-20140518_y.png,s03,bas-avanto-mprage,orig,Coronal
1223,orig/s03-bas-si-avanto-21-mprage-20140518/s03-bas-si-avanto-21-mprage-20140518_z.png,s03,bas-avanto-mprage,orig,Axial
1224,orig/s00-sf-si-skyra-7-mprage-20140326/s00-sf-si-skyra-7-mprage-20140326_x.png,s00,sf-skyra-mprage,orig,Sagittal
1225,orig/s00-sf-si-skyra-7-mprage-20140326/s00-sf-si-skyra-7-mprage-20140326_y.png,s00,sf-skyra-mprage,orig,Coronal
1226,orig/s00-sf-si-skyra-7-mprage-20140326/s00-sf-si-skyra-7-mprage-20140326_z.png,s00,sf-skyra-mprage,orig,Axial
1227,orig/s03-bas-si-skyra-16-mprage-20140518/s03-bas-si-skyra-16-mprage-20140518_z.png,s03,bas-skyra-mprage,orig,Axial
1228,orig/s03-bas-si-skyra-16-mprage-20140518/s03-bas-si-skyra-16-mprage-20140518_y.png,s03,bas-skyra-mprage,orig,Coronal
1229,orig/s03-bas-si-skyra-16-mprage-20140518/s03-bas-si-skyra-16-mprage-20140518_x.png,s03,bas-skyra-mprage,orig,Sagittal
1230,orig/s02-osl-ge-signa-3-fspgr-20140522/s02-osl-ge-signa-3-fspgr-20140522_x.png,s02,osl-signa-fspgr,orig,Sagittal
1231,orig/s02-osl-ge-signa-3-fspgr-20140522/s02-osl-ge-signa-3-fspgr-20140522_y.png,s02,osl-signa-fspgr,orig,Coronal
1232,orig/s02-osl-ge-signa-3-fspgr-20140522/s02-osl-ge-signa-3-fspgr-20140522_z.png,s02,osl-signa-fspgr,orig,Axial
1233,orig/s00-ber-si-sonata-5-mprage-20140520/s00-ber-si-sonata-5-mprage-20140520_z.png,s00,ber-sonata-mprage,orig,Axial
1234,orig/s00-ber-si-sonata-5-mprage-20140520/s00-ber-si-sonata-5-mprage-20140520_y.png,s00,ber-sonata-mprage,orig,Coronal
1235,orig/s00-ber-si-sonata-5-mprage-20140520/s00-ber-si-sonata-5-mprage-20140520_x.png,s00,ber-sonata-mprage,orig,Sagittal
1236,orig/s11-ber-si-triotim-5-mprage_r01-20140520/s11-ber-si-triotim-5-mprage_r01-20140520_z.png,s11,ber-triotim-mprage,orig,Axial
1237,orig/s11-ber-si-triotim-5-mprage_r01-20140520/s11-ber-si-triotim-5-mprage_r01-20140520_x.png,s11,ber-triotim-mprage,orig,Sagittal
1238,orig/s11-ber-si-triotim-5-mprage_r01-20140520/s11-ber-si-triotim-5-mprage_r01-20140520_y.png,s11,ber-triotim-mprage,orig,Coronal
1239,orig/s00-osl-ge-signa-9-fspgr-20140522/s00-osl-ge-signa-9-fspgr-20140522_z.png,s00,osl-signa-fspgr,orig,Axial
1240,orig/s00-osl-ge-signa-9-fspgr-20140522/s00-osl-ge-signa-9-fspgr-20140522_y.png,s00,osl-signa-fspgr,orig,Coronal
1241,orig/s00-osl-ge-signa-9-fspgr-20140522/s00-osl-ge-signa-9-fspgr-20140522_x.png,s00,osl-signa-fspgr,orig,Sagittal
1242,orig/s08-bas-si-skyra-10-t1se-20140518/s08-bas-si-skyra-10-t1se-20140518_y.png,s08,bas-skyra-t1se,orig,Coronal
1243,orig/s08-bas-si-skyra-10-t1se-20140518/s08-bas-si-skyra-10-t1se-20140518_x.png,s08,bas-skyra-t1se,orig,Sagittal
1244,orig/s08-bas-si-skyra-10-t1se-20140518/s08-bas-si-skyra-10-t1se-20140518_z.png,s08,bas-skyra-t1se,orig,Axial
1245,orig/s04-bas-si-avanto-15-t1se-20140518/s04-bas-si-avanto-15-t1se-20140518_x.png,s04,bas-avanto-t1se,orig,Sagittal
1246,orig/s04-bas-si-avanto-15-t1se-20140518/s04-bas-si-avanto-15-t1se-20140518_y.png,s04,bas-avanto-t1se,orig,Coronal
1247,orig/s04-bas-si-avanto-15-t1se-20140518/s04-bas-si-avanto-15-t1se-20140518_z.png,s04,bas-avanto-t1se,orig,Axial
1248,orig/s10-sf-si-skyra-7-mprage-20140408/s10-sf-si-skyra-7-mprage-20140408_z.png,s10,sf-skyra-mprage,orig,Axial
1249,orig/s10-sf-si-skyra-7-mprage-20140408/s10-sf-si-skyra-7-mprage-20140408_x.png,s10,sf-skyra-mprage,orig,Sagittal
1250,orig/s10-sf-si-skyra-7-mprage-20140408/s10-sf-si-skyra-7-mprage-20140408_y.png,s10,sf-skyra-mprage,orig,Coronal
1251,orig/s03-bas-si-avanto-7-mprage-20140518/s03-bas-si-avanto-7-mprage-20140518_x.png,s03,bas-avanto-mprage,orig,Sagittal
1252,orig/s03-bas-si-avanto-7-mprage-20140518/s03-bas-si-avanto-7-mprage-20140518_y.png,s03,bas-avanto-mprage,orig,Coronal
1253,orig/s03-bas-si-avanto-7-mprage-20140518/s03-bas-si-avanto-7-mprage-20140518_z.png,s03,bas-avanto-mprage,orig,Axial
1254,orig/s11-ber-si-sonata-5-mprage-20140520/s11-ber-si-sonata-5-mprage-20140520_z.png,s11,ber-sonata-mprage,orig,Axial
1255,orig/s11-ber-si-sonata-5-mprage-20140520/s11-ber-si-sonata-5-mprage-20140520_x.png,s11,ber-sonata-mprage,orig,Sagittal
1256,orig/s11-ber-si-sonata-5-mprage-20140520/s11-ber-si-sonata-5-mprage-20140520_y.png,s11,ber-sonata-mprage,orig,Coronal
1257,orig/s03-bas-si-prisma-4-t1se-20140518/s03-bas-si-prisma-4-t1se-20140518_x.png,s03,bas-prisma-t1se,orig,Sagittal
1258,orig/s03-bas-si-prisma-4-t1se-20140518/s03-bas-si-prisma-4-t1se-20140518_y.png,s03,bas-prisma-t1se,orig,Coronal
1259,orig/s03-bas-si-prisma-4-t1se-20140518/s03-bas-si-prisma-4-t1se-20140518_z.png,s03,bas-prisma-t1se,orig,Axial
1260,orig/s02-mil-ph-intera-501-mprage-20140510/s02-mil-ph-intera-501-mprage-20140510_y.png,s02,mil-intera-mprage,orig,Coronal
1261,orig/s02-mil-ph-intera-501-mprage-20140510/s02-mil-ph-intera-501-mprage-20140510_x.png,s02,mil-intera-mprage,orig,Sagittal
1262,orig/s02-mil-ph-intera-501-mprage-20140510/s02-mil-ph-intera-501-mprage-20140510_z.png,s02,mil-intera-mprage,orig,Axial
1263,orig/s06-ams-ge-discovery-7-fspgr-20140519/s06-ams-ge-discovery-7-fspgr-20140519_y.png,s06,ams-discovery-fspgr,orig,Coronal
1264,orig/s06-ams-ge-discovery-7-fspgr-20140519/s06-ams-ge-discovery-7-fspgr-20140519_x.png,s06,ams-discovery-fspgr,orig,Sagittal
